state,best,wins
112112122,-3,-1
112112200,8,2
112112201,-3,-1
112112202,-2,1
112112210,-3,-1
112112211,-3,-1
112112212,-3,-1
112112220,8,1
112112221,-3,-1
112112222,-2,1
112120000,6,16
112120001,6,5
112120002,6,5
112120010,6,5
112120011,6,2
112120012,6,2
112120020,6,5
112120021,6,2
112120022,6,2
112120100,-3,-1
112120101,-3,-1
112120102,-3,-1
112120110,-3,-1
112120111,-3,-1
112120112,-3,-1
112120120,-3,-1
112120121,-3,-1
112120122,-3,-1
112120200,-2,1
112120201,-2,1
112120202,-2,1
112120210,-2,1
112120211,-2,1
112120212,-2,1
112120220,-2,1
112120221,-2,1
112120222,-2,1
112121000,6,5
112121001,6,2
112121002,6,2
112121010,6,2
112121011,6,1
112121012,6,1
112121020,6,2
112121021,6,1
112121022,6,1
112121100,-3,-1
112121101,-3,-1
112121102,-3,-1
112121110,-3,-1
112121111,-3,-1
112121112,-3,-1
112121120,-3,-1
112121121,-3,-1
112121122,-3,-1
112121200,-2,1
112121201,-2,1
112121202,-2,1
112121210,-2,1
112121211,-2,1
112121212,-2,1
112121220,-2,1
112121221,-2,1
112121222,-2,1
112122000,6,5
112122001,6,2
112122002,-2,1
112122010,6,2
112122011,6,1
112122012,-2,1
112122020,6,2
112122021,6,1
112122022,-2,1
112122100,-3,-1
112122101,-3,-1
112122102,-3,-1
112122110,-3,-1
112122111,-3,-1
112122112,-3,-1
112122120,-3,-1
112122121,-3,-1
112122122,-3,-1
112122200,-2,1
112122201,-2,1
112122202,-2,1
112122210,-2,1
112122211,-2,1
112122212,-2,1
112122220,-2,1
112122221,-2,1
112122222,-2,1
112200000,8,72
112200001,4,15
112200002,7,17
112200010,4,15
112200011,6,4
112200012,4,3
112200020,8,20
112200021,4,3
112200022,6,4
112200100,8,12
112200101,7,4
112200102,7,2
112200110,8,4
112200111,-3,-1
112200112,4,1
112200120,8,2
112200121,4,1
112200122,5,1
112200200,8,21
112200201,4,5
112200202,7,6
112200210,4,5
112200211,4,2
112200212,4,2
112200220,8,6
112200221,4,2
112200222,-2,1
112201000,8,12
112201001,4,5
112201002,7,2
112201010,4,5
112201011,6,2
112201012,4,1
112201020,8,2
112201021,4,1
112201022,6,1
112201100,8,6
112201101,7,2
112201102,7,0
112201110,8,2
112201111,-3,-1
112201112,4,1
112201120,8,0
112201121,4,1
112201122,4,0
112201200,8,6
112201201,4,2
112201202,7,2
112201210,4,2
112201211,4,1
112201212,4,1
112201220,8,2
112201221,4,1
112201222,-2,1
112202000,8,18
112202001,4,5
112202002,-2,1
112202010,4,5
112202011,6,2
112202012,-2,1
112202020,8,6
112202021,4,2
112202022,-2,1
112202100,8,6
112202101,7,2
112202102,-2,1
112202110,8,2
112202111,-3,-1
112202112,-2,1
112202120,8,2
112202121,4,1
112202122,-2,1
112202200,8,6
112202201,4,2
112202202,-2,1
112202210,4,2
112202211,4,1
112202212,-2,1
112202220,8,2
112202221,4,1
112202222,-2,1
112210000,8,10
112210001,-3,-1
112210002,7,3
112210010,-3,-1
112210011,-3,-1
112210012,-3,-1
112210020,8,3
112210021,-3,-1
112210022,6,2
112210100,8,4
112210101,-3,-1
112210102,7,1
112210110,-3,-1
112210111,-3,-1
112210112,-3,-1
112210120,8,1
112210121,-3,-1
112210122,5,0
112210200,8,4
112210201,-3,-1
112210202,7,2
112210210,-3,-1
112210211,-3,-1
112210212,-3,-1
112210220,8,2
112210221,-3,-1
112210222,-2,1
112211000,8,4
112211001,-3,-1
112211002,7,1
112211010,-3,-1
112211011,-3,-1
112211012,-3,-1
112211020,8,1
112211021,-3,-1
112211022,6,0
112211100,8,2
112211101,-3,-1
112211102,7,1
112211110,-3,-1
112211111,-3,-1
112211112,-3,-1
112211120,8,1
112211121,-3,-1
112211122,-4,0
112211200,8,2
112211201,-3,-1
112211202,7,1
112211210,-3,-1
112211211,-3,-1
112211212,-3,-1
112211220,8,1
112211221,-3,-1
112211222,-2,1
112212000,8,4
112212001,-3,-1
112212002,-2,1
112212010,-3,-1
112212011,-3,-1
112212012,-3,-1
112212020,8,2
112212021,-3,-1
112212022,-2,1
112212100,8,2
112212101,-3,-1
112212102,-2,1
112212110,-3,-1
112212111,-3,-1
112212112,-3,-1
112212120,8,1
112212121,-3,-1
112212122,-2,1
112212200,8,2
112212201,-3,-1
112212202,-2,1
112212210,-3,-1
112212211,-3,-1
112212212,-3,-1
112212220,8,1
112212221,-3,-1
112212222,-2,1
112220000,8,14
112220001,7,4
112220002,7,4
112220010,8,4
112220011,6,2
112220012,6,2
112220020,8,4
112220021,6,2
112220022,6,2
112220100,8,2
112220101,7,1
112220102,7,1
112220110,8,1
112220111,-3,-1
112220112,5,0
112220120,8,1
112220121,5,0
112220122,5,0
112220200,-2,1
112220201,-2,1
112220202,-2,1
112220210,-2,1
112220211,-2,1
112220212,-2,1
112220220,-2,1
112220221,-2,1
112220222,-2,1
112221000,8,2
112221001,7,1
112221002,7,1
112221010,8,1
112221011,6,1
112221012,6,0
112221020,8,1
112221021,6,0
112221022,6,0
112221100,8,0
112221101,7,1
112221102,7,0
112221110,8,1
112221111,-3,-1
112221112,-4,0
112221120,8,0
112221121,-4,0
112221122,-4,0
112221200,-2,1
112221201,-2,1
112221202,-2,1
112221210,-2,1
112221211,-2,1
112221212,-2,1
112221220,-2,1
112221221,-2,1
112221222,-2,1
112222000,-2,1
112222001,-2,1
112222002,-2,1
112222010,-2,1
112222011,-2,1
112222012,-2,1
112222020,-2,1
112222021,-2,1
112222022,-2,1
112222100,-2,1
112222101,-2,1
112222102,-2,1
112222110,-2,1
112222111,-3,-1
112222112,-2,1
112222120,-2,1
112222121,-2,1
112222122,-2,1
112222200,-2,1
112222201,-2,1
112222202,-2,1
112222210,-2,1
112222211,-2,1
112222212,-2,1
112222220,-2,1
112222221,-2,1
112222222,-2,1
120000000,8,2804
120000001,4,329
120000002,7,400
120000010,8,384
120000011,6,50
120000012,6,54
120000020,8,421
120000021,4,57
120000022,6,64
120000100,3,297
120000101,7,27
120000102,3,55
120000110,8,50
120000111,-3,-1
120000112,3,11
120000120,3,61
120000121,4,12
120000122,3,13
120000200,8,464
120000201,4,67
120000202,7,52
120000210,8,66
120000211,4,15
120000212,5,8
120000220,8,74
120000221,4,16
120000222,-2,1
120001000,8,400
120001001,4,44
120001002,7,60
120001010,8,90
120001011,6,9
120001012,6,8
120001020,8,80
120001021,4,12
120001022,6,14
120001100,3,61
120001101,7,4
120001102,3,11
120001110,8,14
120001111,-3,-1
120001112,3,5
120001120,3,17
120001121,4,3
120001122,3,5
120001200,8,78
120001201,4,14
120001202,7,13
120001210,8,16
120001211,4,4
120001212,4,2
120001220,8,18
120001221,4,4
120001222,-2,1
120002000,8,504
120002001,4,61
120002002,7,72
120002010,8,78
120002011,6,10
120002012,6,13
120002020,8,90
120002021,4,16
120002022,6,15
120002100,3,67
120002101,7,9
120002102,3,17
120002110,8,14
120002111,-3,-1
120002112,3,5
120002120,3,17
120002121,4,4
120002122,3,5
120002200,8,90
120002201,4,19
120002202,7,18
120002210,8,16
120002211,4,3
120002212,4,2
120002220,8,18
120002221,4,5
120002222,-2,1
120010000,8,273
120010001,-3,-1
120010002,7,66
120010010,8,67
120010011,-3,-1
120010012,6,12
120010020,8,67
120010021,-3,-1
120010022,6,17
120010100,8,33
120010101,-3,-1
120010102,3,10
120010110,8,9
120010111,-3,-1
120010112,3,4
120010120,8,9
120010121,-3,-1
120010122,3,4
120010200,8,55
120010201,-3,-1
120010202,7,13
120010210,8,11
120010211,-3,-1
120010212,5,2
120010220,8,16
120010221,-3,-1
120010222,-2,1
120011000,8,50
120011001,-3,-1
120011002,3,11
120011010,8,14
120011011,-3,-1
120011012,3,5
120011020,8,14
120011021,-3,-1
120011022,3,5
120011100,8,9
120011101,-3,-1
120011102,3,4
120011110,8,3
120011111,-3,-1
120011112,3,2
120011120,8,3
120011121,-3,-1
120011122,3,2
120011200,8,10
120011201,-3,-1
120011202,3,3
120011210,8,4
120011211,-3,-1
120011212,3,1
120011220,8,4
120011221,-3,-1
120011222,-2,1
120012000,8,61
120012001,-3,-1
120012002,7,17
120012010,8,15
120012011,-3,-1
120012012,6,4
120012020,8,19
120012021,-3,-1
120012022,6,6
120012100,8,9
120012101,-3,-1
120012102,3,4
120012110,8,3
120012111,-3,-1
120012112,3,2
120012120,8,3
120012121,-3,-1
120012122,3,2
120012200,8,15
120012201,-3,-1
120012202,7,4
120012210,8,3
120012211,-3,-1
120012212,3,1
120012220,8,5
120012221,-3,-1
120012222,-2,1
120020000,8,365
120020001,7,74
120020002,7,60
120020010,8,72
120020011,6,15
120020012,6,12
120020020,-2,1
120020021,-2,1
120020022,-2,1
120020100,3,55
120020101,7,12
120020102,3,13
120020110,8,10
120020111,-3,-1
120020112,3,3
120020120,-2,1
120020121,-2,1
120020122,-2,1
120020200,8,56
120020201,7,18
120020202,7,18
120020210,8,13
120020211,5,4
120020212,5,2
120020220,-2,1
120020221,-2,1
120020222,-2,1
120021000,8,68
120021001,2,17
120021002,7,13
120021010,8,16
120021011,6,4
120021012,6,2
120021020,-2,1
120021021,-2,1
120021022,-2,1
120021100,3,13
120021101,7,3
120021102,3,3
120021110,8,4
120021111,-3,-1
120021112,3,1
120021120,-2,1
120021121,-2,1
120021122,-2,1
120021200,8,14
120021201,2,5
120021202,7,4
120021210,8,4
120021211,2,2
120021212,3,1
120021220,-2,1
120021221,-2,1
120021222,-2,1
120022000,8,64
120022001,7,18
120022002,7,15
120022010,8,17
120022011,6,3
120022012,6,4
120022020,-2,1
120022021,-2,1
120022022,-2,1
120022100,3,14
120022101,7,4
120022102,3,5
120022110,8,4
120022111,-3,-1
120022112,3,2
120022120,-2,1
120022121,-2,1
120022122,-2,1
120022200,8,15
120022201,7,6
120022202,7,6
120022210,8,4
120022211,3,2
120022212,3,2
120022220,-2,1
120022221,-2,1
120022222,-2,1
120100000,6,301
120100001,6,50
120100002,6,55
120100010,6,73
120100011,6,14
120100012,6,11
120100020,6,61
120100021,6,12
120100022,6,14
120100100,-3,-1
120100101,-3,-1
120100102,-3,-1
120100110,-3,-1
120100111,-3,-1
120100112,-3,-1
120100120,-3,-1
120100121,-3,-1
120100122,-3,-1
120100200,8,72
120100201,4,15
120100202,7,17
120100210,8,12
120100211,4,5
120100212,5,2
120100220,8,18
120100221,4,5
120100222,-2,1
120101000,6,50
120101001,6,9
120101002,6,10
120101010,6,14
120101011,6,3
120101012,6,4
120101020,6,12
120101021,6,3
120101022,6,4
120101100,-3,-1
120101101,-3,-1
120101102,-3,-1
120101110,-3,-1
120101111,-3,-1
120101112,-3,-1
120101120,-3,-1
120101121,-3,-1
120101122,-3,-1
120101200,4,15
120101201,4,4
120101202,4,3
120101210,4,5
120101211,4,2
120101212,4,1
120101220,4,5
120101221,4,2
120101222,-2,1
120102000,6,55
120102001,6,10
120102002,6,13
120102010,6,11
120102011,6,4
120102012,6,3
120102020,6,17
120102021,6,4
120102022,6,5
120102100,-3,-1
120102101,-3,-1
120102102,-3,-1
120102110,-3,-1
120102111,-3,-1
120102112,-3,-1
120102120,-3,-1
120102121,-3,-1
120102122,-3,-1
120102200,8,20
120102201,4,3
120102202,7,4
120102210,8,2
120102211,4,1
120102212,4,1
120102220,8,6
120102221,4,2
120102222,-2,1
120110000,8,33
120110001,-3,-1
120110002,6,10
120110010,8,9
120110011,-3,-1
120110012,6,4
120110020,8,9
120110021,-3,-1
120110022,6,4
120110100,-3,-1
120110101,-3,-1
120110102,-3,-1
120110110,-3,-1
120110111,-3,-1
120110112,-3,-1
120110120,-3,-1
120110121,-3,-1
120110122,-3,-1
120110200,8,10
120110201,-3,-1
120110202,5,3
120110210,8,4
120110211,-3,-1
120110212,5,1
120110220,8,4
120110221,-3,-1
120110222,-2,1
120111000,-3,-1
120111001,-3,-1
120111002,-3,-1
120111010,-3,-1
120111011,-3,-1
120111012,-3,-1
120111020,-3,-1
120111021,-3,-1
120111022,-3,-1
120111100,-3,-1
120111101,-3,-1
120111102,-3,-1
120111110,-3,-1
120111111,-3,-1
120111112,-3,-1
120111120,-3,-1
120111121,-3,-1
120111122,-3,-1
120111200,-3,-1
120111201,-3,-1
120111202,-3,-1
120111210,-3,-1
120111211,-3,-1
120111212,-3,-1
120111220,-3,-1
120111221,-3,-1
120111222,-3,-1
120112000,8,10
120112001,-3,-1
120112002,6,3
120112010,8,4
120112011,-3,-1
120112012,6,1
120112020,8,4
120112021,-3,-1
120112022,6,2
120112100,-3,-1
120112101,-3,-1
120112102,-3,-1
120112110,-3,-1
120112111,-3,-1
120112112,-3,-1
120112120,-3,-1
120112121,-3,-1
120112122,-3,-1
120112200,8,3
120112201,-3,-1
120112202,7,2
120112210,8,1
120112211,-3,-1
120112212,2,0
120112220,8,2
120112221,-3,-1
120112222,-2,1
120120000,6,49
120120001,6,13
120120002,6,13
120120010,6,11
120120011,6,5
120120012,6,3
120120020,-2,1
120120021,-2,1
120120022,-2,1
120120100,-3,-1
120120101,-3,-1
120120102,-3,-1
120120110,-3,-1
120120111,-3,-1
120120112,-3,-1
120120120,-3,-1
120120121,-3,-1
120120122,-3,-1
120120200,8,14
120120201,7,4
120120202,7,4
120120210,8,2
120120211,5,1
120120212,5,1
120120220,-2,1
120120221,-2,1
120120222,-2,1
120121000,6,13
120121001,6,4
120121002,6,3
120121010,6,5
120121011,6,2
120121012,6,1
120121020,-2,1
120121021,-2,1
120121022,-2,1
120121100,-3,-1
120121101,-3,-1
120121102,-3,-1
120121110,-3,-1
120121111,-3,-1
120121112,-3,-1
120121120,-3,-1
120121121,-3,-1
120121122,-3,-1
120121200,8,4
120121201,2,2
120121202,7,2
120121210,8,1
120121211,2,1
120121212,2,0
120121220,-2,1
120121221,-2,1
120121222,-2,1
120122000,6,13
120122001,6,3
120122002,6,3
120122010,6,3
120122011,6,1
120122012,6,1
120122020,-2,1
120122021,-2,1
120122022,-2,1
120122100,-3,-1
120122101,-3,-1
120122102,-3,-1
120122110,-3,-1
120122111,-3,-1
120122112,-3,-1
120122120,-3,-1
120122121,-3,-1
120122122,-3,-1
120122200,8,4
120122201,7,2
120122202,7,2
120122210,8,1
120122211,2,0
120122212,2,0
120122220,-2,1
120122221,-2,1
120122222,-2,1
120200000,8,452
120200001,4,73
120200002,7,60
120200010,8,72
120200011,6,14
120200012,6,8
120200020,8,82
120200021,4,16
120200022,6,18
120200100,8,78
120200101,7,14
120200102,7,16
120200110,8,11
120200111,-3,-1
120200112,5,2
120200120,8,17
120200121,4,5
120200122,5,4
120200200,8,78
120200201,4,19
120200202,7,21
120200210,8,12
120200211,4,5
120200212,5,0
120200220,8,18
120200221,4,5
120200222,-2,1
120201000,8,72
120201001,4,14
120201002,7,8
120201010,8,12
120201011,6,3
120201012,6,0
120201020,8,17
120201021,4,4
120201022,6,4
120201100,8,16
120201101,7,3
120201102,7,2
120201110,8,5
120201111,-3,-1
120201112,4,0
120201120,8,6
120201121,4,2
120201122,4,1
120201200,8,16
120201201,4,4
120201202,7,2
120201210,8,4
120201211,4,2
120201212,4,0
120201220,8,6
120201221,4,2
120201222,-2,1
120202000,8,82
120202001,4,16
120202002,7,18
120202010,8,17
120202011,6,4
120202012,6,4
120202020,8,21
120202021,4,5
120202022,6,6
120202100,8,21
120202101,7,4
120202102,7,6
120202110,8,5
120202111,-3,-1
120202112,4,2
120202120,8,6
120202121,4,2
120202122,4,2
120202200,8,21
120202201,4,5
120202202,7,6
120202210,8,4
120202211,4,2
120202212,4,2
120202220,8,6
120202221,4,2
120202222,-2,1
120210000,8,55
120210001,-3,-1
120210002,7,12
120210010,8,11
120210011,-3,-1
120210012,6,2
120210020,8,15
120210021,-3,-1
120210022,6,4
120210100,8,10
120210101,-3,-1
120210102,2,3
120210110,8,4
120210111,-3,-1
120210112,2,1
120210120,8,4
120210121,-3,-1
120210122,2,1
120210200,8,11
120210201,-3,-1
120210202,7,2
120210210,8,3
120210211,-3,-1
120210212,5,0
120210220,8,5
120210221,-3,-1
120210222,-2,1
120211000,8,11
120211001,-3,-1
120211002,7,2
120211010,8,5
120211011,-3,-1
120211012,6,0
120211020,8,5
120211021,-3,-1
120211022,6,1
120211100,8,4
120211101,-3,-1
120211102,2,1
120211110,8,2
120211111,-3,-1
120211112,2,1
120211120,8,2
120211121,-3,-1
120211122,2,1
120211200,8,3
120211201,-3,-1
120211202,7,1
120211210,8,1
120211211,-3,-1
120211212,2,0
120211220,8,2
120211221,-3,-1
120211222,-2,1
120212000,8,15
120212001,-3,-1
120212002,7,4
120212010,8,5
120212011,-3,-1
120212012,6,1
120212020,8,5
120212021,-3,-1
120212022,6,2
120212100,8,4
120212101,-3,-1
120212102,2,2
120212110,8,2
120212111,-3,-1
120212112,2,1
120212120,8,2
120212121,-3,-1
120212122,2,1
120212200,8,3
120212201,-3,-1
120212202,7,2
120212210,8,1
120212211,-3,-1
120212212,2,0
120212220,8,2
120212221,-3,-1
120212222,-2,1
120220000,8,56
120220001,7,18
120220002,7,18
120220010,8,13
120220011,6,5
120220012,6,2
120220020,-2,1
120220021,-2,1
120220022,-2,1
120220100,8,14
120220101,7,5
120220102,7,4
120220110,8,3
120220111,-3,-1
120220112,5,1
120220120,-2,1
120220121,-2,1
120220122,-2,1
120220200,8,15
120220201,7,6
120220202,7,6
120220210,8,4
120220211,5,2
120220212,5,2
120220220,-2,1
120220221,-2,1
120220222,-2,1
120221000,8,13
120221001,2,5
120221002,7,2
120221010,8,4
120221011,6,2
120221012,6,0
120221020,-2,1
120221021,-2,1
120221022,-2,1
120221100,8,4
120221101,7,2
120221102,7,1
120221110,8,1
120221111,-3,-1
120221112,2,0
120221120,-2,1
120221121,-2,1
120221122,-2,1
120221200,8,4
120221201,2,2
120221202,7,2
120221210,8,1
120221211,2,1
120221212,2,0
120221220,-2,1
120221221,-2,1
120221222,-2,1
120222000,-2,1
120222001,-2,1
120222002,-2,1
120222010,-2,1
120222011,-2,1
120222012,-2,1
120222020,-2,1
120222021,-2,1
120222022,-2,1
120222100,-2,1
120222101,-2,1
120222102,-2,1
120222110,-2,1
120222111,-3,-1
120222112,-2,1
120222120,-2,1
120222121,-2,1
120222122,-2,1
120222200,-2,1
120222201,-2,1
120222202,-2,1
120222210,-2,1
120222211,-2,1
120222212,-2,1
120222220,-2,1
120222221,-2,1
120222222,-2,1
121000000,8,364
121000001,5,44
121000002,7,60
121000010,8,90
121000011,6,9
121000012,6,8
121000020,8,80
121000021,5,12
121000022,6,18
121000100,4,44
121000101,7,4
121000102,4,10
121000110,8,9
121000111,-3,-1
121000112,4,4
121000120,4,12
121000121,5,3
121000122,4,4
121000200,8,60
121000201,5,10
121000202,7,9
121000210,8,8
121000211,5,4
121000212,5,0
121000220,8,18
121000221,5,4
121000222,-2,1
121001000,8,67
121001001,-3,-1
121001002,7,12
121001010,8,19
121001011,-3,-1
121001012,6,6
121001020,8,17
121001021,-3,-1
121001022,6,6
121001100,8,9
121001101,-3,-1
121001102,4,4
121001110,8,3
121001111,-3,-1
121001112,4,2
121001120,8,3
121001121,-3,-1
121001122,4,2
121001200,8,11
121001201,-3,-1
121001202,7,2
121001210,8,5
121001211,-3,-1
121001212,4,0
121001220,8,5
121001221,-3,-1
121001222,-2,1
121002000,8,78
121002001,4,15
121002002,7,16
121002010,8,16
121002011,6,4
121002012,6,4
121002020,8,21
121002021,4,5
121002022,6,6
121002100,4,14
121002101,7,3
121002102,4,4
121002110,8,3
121002111,-3,-1
121002112,4,2
121002120,4,4
121002121,4,2
121002122,4,2
121002200,8,16
121002201,4,3
121002202,7,2
121002210,8,2
121002211,4,1
121002212,4,0
121002220,8,6
121002221,4,2
121002222,-2,1
121010000,8,50
121010001,-3,-1
121010002,6,11
121010010,8,14
121010011,-3,-1
121010012,6,5
121010020,8,14
121010021,-3,-1
121010022,6,5
121010100,-3,-1
121010101,-3,-1
121010102,-3,-1
121010110,-3,-1
121010111,-3,-1
121010112,-3,-1
121010120,-3,-1
121010121,-3,-1
121010122,-3,-1
121010200,8,11
121010201,-3,-1
121010202,7,2
121010210,8,5
121010211,-3,-1
121010212,5,0
121010220,8,5
121010221,-3,-1
121010222,-2,1
121011000,8,9
121011001,-3,-1
121011002,6,4
121011010,8,3
121011011,-3,-1
121011012,6,2
121011020,8,3
121011021,-3,-1
121011022,6,2
121011100,-3,-1
121011101,-3,-1
121011102,-3,-1
121011110,-3,-1
121011111,-3,-1
121011112,-3,-1
121011120,-3,-1
121011121,-3,-1
121011122,-3,-1
121011200,8,4
121011201,-3,-1
121011202,3,1
121011210,8,2
121011211,-3,-1
121011212,3,1
121011220,8,2
121011221,-3,-1
121011222,-2,1
121012000,8,10
121012001,-3,-1
121012002,6,3
121012010,8,4
121012011,-3,-1
121012012,6,1
121012020,8,4
121012021,-3,-1
121012022,6,2
121012100,-3,-1
121012101,-3,-1
121012102,-3,-1
121012110,-3,-1
121012111,-3,-1
121012112,-3,-1
121012120,-3,-1
121012121,-3,-1
121012122,-3,-1
121012200,8,3
121012201,-3,-1
121012202,7,1
121012210,8,1
121012211,-3,-1
121012212,3,0
121012220,8,2
121012221,-3,-1
121012222,-2,1
121020000,8,56
121020001,5,13
121020002,7,13
121020010,8,12
121020011,6,4
121020012,6,2
121020020,-2,1
121020021,-2,1
121020022,-2,1
121020100,3,13
121020101,7,3
121020102,3,3
121020110,8,4
121020111,-3,-1
121020112,3,1
121020120,-2,1
121020121,-2,1
121020122,-2,1
121020200,8,13
121020201,5,3
121020202,7,2
121020210,8,2
121020211,5,1
121020212,5,0
121020220,-2,1
121020221,-2,1
121020222,-2,1
121021000,8,9
121021001,-3,-1
121021002,7,2
121021010,8,5
121021011,-3,-1
121021012,6,0
121021020,-2,1
121021021,-3,-1
121021022,-2,1
121021100,8,4
121021101,-3,-1
121021102,3,1
121021110,8,2
121021111,-3,-1
121021112,3,1
121021120,-2,1
121021121,-3,-1
121021122,-2,1
121021200,8,3
121021201,-3,-1
121021202,7,1
121021210,8,1
121021211,-3,-1
121021212,3,0
121021220,-2,1
121021221,-3,-1
121021222,-2,1
121022000,8,14
121022001,7,4
121022002,7,4
121022010,8,4
121022011,6,1
121022012,6,1
121022020,-2,1
121022021,-2,1
121022022,-2,1
121022100,3,5
121022101,7,2
